Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
86,85,RL,,7400,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1984,1984,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,LwQ,104,ALQ,956,0,1060,GasA,TA,Y,SBrkr,1126,0,0,1126,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1984.0,Unf,2.0,506.0,TA,TA,Y,178,0,0,0,0,0,,,,0,3,2008,WD,Normal,171116.4182
1255,70,RL,113.0,21281,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,4,1935,2007,Gable,CompShg,Wd Sdng,MetalSd,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,666,666,GasA,Gd,Y,SBrkr,1308,1778,0,3086,0.0,0.0,3,1,4,1,Gd,9,Min1,0,,BuiltIn,2007.0,Unf,3.0,1200.0,TA,TA,Y,0,208,290,0,156,0,,,,0,11,2007,WD,Family,236396.6018
1761,60,RL,,9636,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,808,808,GasA,Gd,Y,SBrkr,808,785,0,1593,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1993.0,RFn,2.0,389.0,TA,TA,Y,342,40,0,0,0,0,,MnPrv,,0,12,2009,WD,Normal,178000.0
1724,20,RL,,6173,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599,Unf,0,277,876,GasA,TA,Y,SBrkr,902,0,0,902,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,8,2007,WD,Normal,125500.0
1531,20,RL,,22692,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,587,Unf,0,486,1073,GasA,TA,Y,SBrkr,1630,0,0,1630,0.0,0.0,2,0,3,1,TA,6,Mod,1,TA,Detchd,1953.0,Unf,2.0,649.0,TA,TA,P,0,64,0,0,0,0,,,,0,3,2007,COD,Normal,199030.5351
1394,60,RL,85.0,13143,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,504.0,Gd,TA,PConc,Gd,TA,No,LwQ,250,GLQ,981,0,1231,GasA,Ex,Y,SBrkr,1251,1098,0,2349,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,3.0,762.0,TA,TA,Y,32,130,0,0,0,0,,,,0,6,2010,WD,Normal,312692.6982
485,120,RL,53.0,4045,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,45.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1070,Unf,0,286,1356,GasA,Ex,Y,SBrkr,1500,0,0,1500,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,3.0,648.0,TA,TA,Y,161,20,0,0,0,0,,,,0,10,2006,New,Partial,246578.0
2054,20,RL,,11553,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,TA,TA,CBlock,TA,TA,No,BLQ,673,Unf,0,378,1051,GasA,TA,Y,SBrkr,1159,0,0,1159,0.0,0.0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,1968.0,Unf,1.0,336.0,TA,TA,Y,466,0,0,0,0,0,,,,0,7,2006,WD,Normal,158000.0
2200,20,RL,,6627,Pave,,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,,,,,0,,0,0,0,Floor,TA,N,SBrkr,720,0,0,720,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1955.0,Unf,1.0,287.0,TA,Fa,Y,0,0,0,0,0,0,,,,0,7,2008,WD,Normal,72500.0
1780,50,RM,50.0,3500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,312,Unf,0,408,720,GasA,TA,Y,SBrkr,720,564,0,1284,0.0,0.0,1,1,2,1,TA,5,Typ,0,,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0,35,0,0,0,0,,MnWw,,0,4,2009,WD,Normal,110000.0
1484,60,RL,,13346,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,728,Unf,0,367,1095,GasA,Ex,Y,SBrkr,1166,1129,0,2295,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992.0,RFn,2.0,590.0,TA,TA,Y,0,40,0,0,0,0,,,,0,7,2006,WD,Normal,268000.0
2268,60,RL,80.0,9828,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,584,Unf,0,544,1128,GasA,Ex,Y,SBrkr,1142,878,0,2020,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1995.0,RFn,2.0,466.0,TA,TA,Y,0,155,0,0,0,0,,,,0,6,2009,WD,Normal,239500.0
363,80,RL,85.0,9350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,633,Unf,0,586,1219,GasA,Gd,Y,SBrkr,1265,0,0,1265,0.0,1.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1965.0,RFn,2.0,502.0,TA,TA,Y,0,92,0,96,0,0,,MnPrv,,0,10,2008,WD,Normal,179900.0
750,60,RL,,14067,Pave,,Reg,Lvl,AllPub,FR3,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,194.0,TA,TA,PConc,Gd,TA,No,ALQ,504,Unf,0,332,836,GasA,Gd,Y,SBrkr,851,858,0,1709,1.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,1991.0,Fin,2.0,416.0,TA,TA,Y,0,40,0,0,0,0,,GdPrv,,0,9,2008,WD,Normal,205711.0831
1495,60,RL,43.0,14565,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Av,GLQ,537,Unf,0,295,832,GasA,Ex,Y,SBrkr,832,825,0,1657,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,1994.0,RFn,2.0,483.0,TA,TA,Y,144,74,0,0,0,0,,,Shed,2000,11,2008,WD,Normal,232378.1848
1027,70,RM,42.0,7614,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0,Unf,0,738,738,GasA,Gd,Y,FuseA,714,662,0,1376,0.0,0.0,1,0,2,1,TA,7,Typ,0,,Detchd,1930.0,Unf,1.0,216.0,TA,TA,N,0,0,104,0,225,0,,,,0,3,2006,WD,Normal,144093.8617
1031,120,RL,43.0,3182,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1204,1220,GasA,Ex,Y,SBrkr,1220,0,0,1220,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2.0,397.0,TA,TA,Y,100,16,0,0,0,0,,,,0,8,2009,WD,Normal,185520.3634
1777,20,FV,81.0,11216,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1489,1489,GasA,Ex,Y,SBrkr,1489,0,0,1489,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2.0,776.0,TA,TA,Y,0,140,0,0,0,0,,,,0,6,2006,New,Partial,232600.0
1336,20,RL,70.0,9135,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,810,Unf,0,726,1536,GasA,Ex,Y,SBrkr,1536,0,0,1536,1.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2002.0,RFn,2.0,532.0,TA,TA,Y,192,74,0,0,0,0,,,,0,12,2008,WD,Normal,214000.0
1755,20,RL,92.0,11932,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,1580,GasA,Ex,Y,SBrkr,1580,0,0,1580,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2008.0,RFn,3.0,830.0,TA,TA,Y,0,24,0,0,0,0,,,,0,6,2008,ConLD,Partial,235128.0
1396,120,RL,42.0,4084,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,893,Unf,0,384,1277,GasA,Gd,Y,SBrkr,1501,0,0,1501,1.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,Fin,2.0,512.0,TA,TA,Y,240,0,0,0,0,0,,,,0,7,2008,WD,Normal,243394.2942
666,20,RL,90.0,9900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkComm,Brk Cmn,,0.0,Gd,TA,CBlock,TA,TA,No,Rec,1173,Unf,0,507,1680,GasA,TA,Y,SBrkr,1691,0,0,1691,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1967.0,Unf,2.0,550.0,Gd,TA,Y,0,67,260,0,0,0,,MnPrv,,0,4,2009,WD,Normal,240405.775
365,60,RL,64.0,8633,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193,Unf,0,545,738,GasA,Ex,Y,SBrkr,738,738,0,1476,1.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2005.0,Fin,2.0,540.0,TA,TA,Y,100,35,0,0,0,0,,,,0,2,2009,WD,Normal,173500.0
1240,60,RL,,9303,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742,Unf,0,130,872,GasA,Ex,Y,SBrkr,888,868,0,1756,1.0,0.0,2,1,3,1,TA,7,Typ,0,,Attchd,1996.0,Fin,2.0,422.0,TA,TA,Y,144,122,0,0,0,0,,,,0,7,2007,WD,Normal,204000.0
78,60,RL,101.0,13543,Pave,,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,130.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,16,Unf,0,1152,1168,GasA,Ex,Y,SBrkr,1168,1332,0,2500,0.0,0.0,3,1,5,1,Ex,9,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,683.0,TA,TA,Y,192,32,0,0,0,0,,,,0,7,2008,WD,Normal,340033.9168
28,20,RL,80.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,ALQ,632,Unf,0,616,1248,GasA,Ex,Y,SBrkr,1248,0,0,1248,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1960.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,5,2006,WD,Normal,145088.6803
1868,20,RL,91.0,14145,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213,Unf,0,995,1208,GasA,Ex,Y,SBrkr,1621,0,0,1621,1.0,0.0,2,0,3,1,Gd,8,Typ,0,,Attchd,1984.0,RFn,2.0,440.0,TA,TA,Y,108,45,0,0,0,0,,,Shed,400,5,2006,WD,Normal,202500.0
526,20,RL,65.0,11625,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,596,Unf,0,220,816,GasA,TA,Y,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Attchd,1983.0,Fin,1.0,264.0,TA,TA,Y,330,0,0,0,0,0,,MnPrv,,0,5,2007,WD,Normal,126035.202
726,60,RL,96.0,11690,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,850,850,GasA,Ex,Y,SBrkr,886,878,0,1764,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,Unf,2.0,560.0,TA,TA,Y,120,29,0,0,0,0,,,,0,6,2008,WD,Normal,248678.0254
56,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,375,Unf,0,763,1138,GasA,Gd,Y,SBrkr,1138,1042,0,2180,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,2006.0,Unf,2.0,720.0,TA,TA,N,0,0,170,0,0,0,,,,0,5,2007,WD,Normal,199243.7891
639,60,RL,60.0,7023,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,Gd,No,GLQ,611,Unf,0,123,734,GasA,Gd,Y,SBrkr,734,674,0,1408,1.0,0.0,2,1,3,1,TA,6,Typ,0,,BuiltIn,2005.0,Fin,2.0,489.0,TA,TA,Y,0,85,0,0,0,0,,,,0,5,2007,WD,Normal,173120.6584
303,85,RL,,7540,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,773,Unf,0,115,888,GasA,Ex,Y,SBrkr,912,0,0,912,1.0,0.0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1978.0,RFn,2.0,470.0,TA,TA,Y,0,0,0,0,192,0,,MnPrv,,0,6,2007,WD,Normal,156000.0
719,20,RL,65.0,7441,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1461,1461,GasA,Ex,Y,SBrkr,1486,0,0,1486,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2006.0,RFn,2.0,566.0,TA,TA,Y,0,32,0,0,0,0,,,,0,6,2007,WD,Normal,224141.9905
1574,50,RL,67.0,12354,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0,Unf,0,684,684,GasA,Gd,Y,SBrkr,684,512,0,1196,0.0,0.0,1,0,3,1,Gd,7,Typ,0,,Detchd,2005.0,Unf,2.0,528.0,TA,TA,Y,0,46,0,0,0,0,,GdPrv,Shed,800,8,2009,ConLI,Normal,110000.0
625,60,RL,82.0,9942,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,385.0,Ex,TA,PConc,Ex,Gd,Av,GLQ,1290,Unf,0,316,1606,GasA,Ex,Y,SBrkr,1625,466,0,2091,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2005.0,RFn,2.0,521.0,TA,TA,Y,194,84,0,0,0,0,,,,0,5,2006,New,Partial,347328.5465
8,20,RL,66.0,13695,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,GLQ,646,Unf,0,468,1114,GasA,Ex,Y,SBrkr,1114,0,0,1114,1.0,0.0,1,1,3,1,Gd,6,Typ,0,,Detchd,2004.0,Unf,2.0,576.0,TA,TA,Y,0,102,0,0,0,0,,,,0,6,2008,WD,Normal,159000.0
1281,20,RL,87.0,13050,Pave,,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,6,1963,1963,Flat,Tar&Grv,WdShing,Wd Shng,,0.0,TA,TA,CBlock,Gd,TA,Av,Rec,104,ALQ,850,46,1000,GasA,Ex,Y,SBrkr,1000,0,0,1000,1.0,0.0,1,0,1,1,TA,4,Typ,2,TA,Attchd,1993.0,Unf,2.0,575.0,TA,TA,Y,238,0,148,0,0,0,,,,0,4,2006,WD,Normal,163644.4202
804,20,RL,71.0,9187,Pave,,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,PConc,TA,TA,No,ALQ,336,Unf,0,748,1084,GasA,TA,Y,SBrkr,1080,0,0,1080,0.0,0.0,1,1,3,1,TA,5,Typ,0,,Attchd,1983.0,Unf,2.0,484.0,TA,TA,Y,120,0,158,0,0,0,,,,0,6,2007,WD,Normal,134000.0
1050,60,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,975,Unf,0,133,1108,GasA,Ex,Y,SBrkr,1108,989,0,2097,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Detchd,1998.0,RFn,2.0,583.0,TA,TA,Y,253,170,0,0,0,0,,,,0,6,2006,WD,Normal,274300.0
337,20,RL,160.0,18160,Grvl,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,TA,TA,CBlock,TA,TA,Av,BLQ,550,Unf,0,752,1302,GasA,Fa,Y,SBrkr,1128,0,0,1128,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1964.0,Unf,2.0,480.0,TA,TA,P,0,108,246,0,0,0,,MnPrv,,0,3,2007,WD,Alloca,130208.2238
48,20,RL,60.0,9060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,5,6,1957,2006,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,98.0,TA,TA,PConc,,,,,0,,0,0,0,GasA,Ex,Y,SBrkr,1340,0,0,1340,0.0,0.0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1957.0,RFn,1.0,252.0,TA,TA,Y,116,0,0,180,0,0,,MnPrv,,0,6,2007,WD,Normal,120000.0
1923,120,RL,44.0,7390,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2009,Hip,CompShg,MetalSd,MetalSd,BrkFace,308.0,Ex,TA,PConc,Ex,TA,No,GLQ,800,Unf,0,1084,1884,GasA,Ex,Y,SBrkr,1884,0,0,1884,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2008.0,Fin,2.0,649.0,TA,TA,Y,231,90,0,0,0,0,,,,0,5,2009,New,Partial,349551.7651
107,120,FV,34.0,3628,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1143,1143,GasA,Ex,Y,SBrkr,1143,0,0,1143,0.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,2004.0,RFn,2.0,588.0,TA,TA,Y,0,191,0,0,0,0,,,,0,5,2006,WD,Normal,176531.8311
350,60,RL,67.0,14948,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1330,Unf,0,122,1452,GasA,Ex,Y,SBrkr,1476,1237,0,2713,1.0,0.0,2,1,3,1,Ex,11,Typ,1,Gd,Attchd,2008.0,Fin,3.0,858.0,TA,TA,Y,126,66,0,0,0,0,,,,0,11,2008,New,Partial,446261.0
1080,190,RL,60.0,9873,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789,Unf,0,171,960,GasW,TA,N,SBrkr,960,0,0,960,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1970.0,Unf,2.0,576.0,TA,TA,Y,0,288,0,0,0,0,,,,0,5,2006,WD,Normal,129000.0
239,20,RL,80.0,10721,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,HdBoard,HdBoard,Stone,243.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1252,1252,GasA,Ex,Y,SBrkr,1252,0,0,1252,0.0,0.0,1,0,3,1,Gd,7,Typ,0,,Detchd,1960.0,Unf,2.0,528.0,TA,TA,Y,0,39,0,0,0,0,,,,0,10,2008,WD,Normal,142000.0
214,50,RL,60.0,8400,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,Rec,423,Unf,0,758,1181,GasA,Fa,Y,SBrkr,1390,304,0,1694,0.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1925.0,Unf,2.0,576.0,TA,TA,Y,342,0,128,0,0,0,,,,0,6,2008,WD,Normal,136500.0
1145,30,RM,60.0,7392,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,7,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,520,520,GasA,TA,Y,FuseA,912,0,0,912,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1934.0,RFn,1.0,360.0,TA,TA,Y,0,90,0,0,0,0,,,,0,5,2008,WD,Normal,120845.6117
1621,60,RL,65.0,8139,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,TA,TA,PConc,Gd,TA,No,ALQ,476,Unf,0,204,680,GasA,Gd,Y,SBrkr,680,790,0,1470,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,420.0,TA,TA,Y,192,49,0,0,0,0,,,,0,10,2008,WD,Normal,183266.356
2013,20,RL,71.0,7350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1041,1041,GasA,Gd,Y,SBrkr,1041,0,0,1041,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1958.0,RFn,1.0,294.0,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,3,2009,WD,Normal,130583.0278
